stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785126492358029541,2.387842,6.298972116240844e-05,-4.1061895687799956e-05,3.842190717660877e-05,0.0008138290831137964,-0.0003842171265137066,-0.0006076949864493391,0.0011255736956966732,0.000166813590519609,0.0013049774080177623,-0.0006470154925941874
1785126492391371582,2.441166,3.7481185747502214e-05,-8.38750198026525e-05,3.570691381141222e-05,0.001082162508729278,-0.0001546416970300602,0.0015424205228247107,0.0024334270110535823,-0.000829738442551214,0.002903585724371745,-0.001911900951280492
1785126492424713379,2.423197,7.525387527247518e-05,-9.338538993386696e-05,2.979776481412667e-05,0.0013407809694415602,0.00021471340897159005,0.00021093834285323555,0.0009271539791239706,5.404569606927052e-05,0.0009577630558951128,-0.0012867352733722897
1785126492458055176,2.35516,8.019412365784018e-05,-5.914039917672286e-05,3.142155410534643e-05,0.0010361992261382607,0.0002922334940816742,0.000982539640651601,6.752685888129447e-06,-0.00046096195437721606,0.0010633280552329993,-0.0014971611805154768
1785126492491396729,2.458779,9.164716957090689e-05,-5.65055868745633e-05,3.451593424485458e-05,0.0012979344602547164,0.0003597091845308126,-0.00012222151201193903,-0.0006942018491638012,0.0003052954950436298,0.0007792338766615903,-0.0009926389652110865
1785126492524738281,2.364271,0.00011651360166878591,-3.695354858833923e-05,4.4436369173159056e-05,0.001297439894901659,0.0002983907921439614,0.00020794123442933205,0.0010267543266888138,-8.965886284555695e-05,0.0010285919194812602,-0.001387098757747216
1785126492558079590,2.492441,8.183244479830179e-05,-5.994928437475907e-05,4.080487960968114e-05,0.0012884137140667952,0.00047839821295463645,0.0006600589786419309,0.0005139583197880483,-0.000425366086960463,0.0009484463533792296,-0.0017137798010272583
1785126492591420898,2.391013,7.42004094246137e-05,-7.260889898031881e-05,3.813329149631835e-05,0.0016599354948970064,-8.583465984681717e-05,-0.0003292746564530214,-8.779175814092942e-05,0.0003402079780533364,0.00032763646406023123,-0.00131972751684367
1785126492624761963,2.497721,6.92632719108783e-05,-8.836743212525888e-05,4.1689541550939136e-05,0.0015168773837854462,-0.00013910002065587699,0.00023172400304374247,0.0013560366105884879,-6.375798703993822e-05,0.0013687154585396502,-0.0015806353708253847
1785126492658103027,6.119309,5.491288729978712e-05,-9.425255390459232e-05,4.028200623352039e-05,0.001551415151287185,0.00038667694099101603,0.0006510166444014368,-1.6314938667018577e-05,-0.00030165972605554817,0.0008177388210409375,-0.0018530748773427333
1785126492691443848,2.571177,8.45061130152572e-05,-9.660261676783558e-05,4.304424334531357e-05,0.001786883922262284,0.000158359802539614,0.0015289501533040555,-0.0006398485539980482,-0.0006866963518962722,0.0017647149198689856,-0.0024735802741585565
1785126492724784668,2.457578,9.693936444426322e-05,-0.00010266754998701323,3.397143686004226e-05,0.0016270162352819116,0.0004479329172462368,-0.0004817090947578918,0.000489609346634985,0.00029993093519455093,0.0006888213640668564,-0.001327085300087361
1785126492758125244,2.445779,8.793485008445043e-05,-0.00010381866702353873,4.072805425210963e-05,0.0019058157795349246,0.0008533262270808431,0.0016093042071907279,-2.3015160699144796e-05,-0.0007489939436851682,0.0018774123520390786,-0.002654809723220093
1785126492791466309,2.533175,9.524266850464469e-05,-0.00011295147027404914,2.7766128703822212e-05,0.0019565765236884093,0.0005453071576577741,-0.00046916933276354493,-0.0005586090521205638,0.00029856571639606957,0.0008205394948691282,-0.0016580108072923397
1785126492824810547,2.727217,8.360310371435139e-05,-0.00011084261284284615,3.9798883980894934e-05,0.0017475418656165828,7.182603007918168e-06,-0.000293713729175025,0.0023968502908567235,9.63712964579476e-05,0.0023653695848158958,-0.0016511705691586351
1785126492858154785,2.59987,8.64211199754826e-05,-0.00011643659663816423,5.182838650490117e-05,0.0022001139108327227,9.262468527893e-05,0.000992157012308601,0.0009030649031499867,-0.00040453462850750425,0.0013977202442871557,-0.0026046485393402268
1785126492891498535,2.665155,9.502743403436151e-05,-0.0001172183892259827,4.556062574342445e-05,0.0021012050937424804,-0.0004165118085011867,-0.0005361968082632566,0.0009798148499763455,0.00033954574101690264,0.0011445725262166102,-0.0017616593527255778
1785126492924842529,2.693729,8.03381534672197e-05,-0.00012530395478523222,3.825131605391041e-05,0.0020555606369599758,-0.0005918421058294177,0.0005498404686326987,0.0019732529415279277,-0.0003452588201205217,0.0021568211757230856,-0.0024008194570804974
1785126492958186279,2.58926,0.0001050405365788394,-0.00013680113207994378,4.053078718162767e-05,0.0024286299208358354,-8.071446878837886e-05,0.0007117608620573883,-0.00017749900364397996,-0.0002861062254748802,0.0008956000053599592,-0.0027147361463107154
1785126492991529785,2.665506,0.00012566443417553374,-0.00011181388409467575,3.623803233991256e-05,0.0022427367159682907,0.0005624046300931433,-0.0003290711505962756,0.0010971145314220103,0.00011386152458247888,0.001167647919915326,-0.002128875191385812
1785126493024873291,2.717434,0.00011833012747903132,-0.00012064762178560831,2.8166101370701585e-05,0.0024358367849856713,0.0003744332231235331,0.0012165251904855975,0.0014493948786492886,-0.0005929203387830208,0.001968123767155097,-0.0030287571237686923
1785126493058216797,2.617727,0.00013314536215143863,-0.00011836514029977249,3.021713960567962e-05,0.002685715000702656,-0.0001474980978309051,0.0012654294174556885,0.0011274228609196744,-0.0006086243842292187,0.0017881578578494285,-0.0032943393849318744
1785126493091560059,2.665596,0.00012044699890980275,-0.00012199705378265577,3.348199614896536e-05,0.0024521181240283025,-4.839502315831357e-05,-0.0005927912394324185,0.0015769246157492378,0.00031584890936567947,0.001622457985174416,-0.002136269214662623
1785126493124903076,2.676027,0.00010975559593775609,-0.00012576484306976263,2.543522427748744e-05,0.002650098573153682,0.00014290232331739652,-0.00040351160392357755,8.858139596057165e-05,0.0003090635081688121,0.0002867567047149831,-0.00234103506498487
1785126493158246094,2.137142,0.0001246817856990031,-0.00013829278837869933,1.2920213023025057e-05,0.002659715248346775,0.0005964798819912286,0.0010231656907486273,-0.00036881201665590825,-0.0003541339196890361,0.001310457453554819,-0.0030138491680358113
1785126493191589111,2.75554,0.00013634249493138612,-0.0001309735814872144,1.6323108490969337e-05,0.0025575060114109574,0.0007784377354239264,0.00015344896514535693,-0.0007287701032997375,1.9630721986036125e-05,0.00102388787333024,-0.0025378752894249213
1785126493224931885,2.523733,0.0001500324942610457,-0.0001565275641769748,1.2532054269195282e-05,0.0028671652352795325,-0.0003375848974801331,-1.6191598024781899e-06,0.001755851336790061,0.00018707764108823226,0.0018168460185946935,-0.0026800875941913
1785126493258274658,2.438791,0.00016809636062629042,-0.00014603764922719483,1.0827997385449685e-05,0.00268569472969754,-5.0494959470369035e-05,-0.00039750412318420174,0.0013451047487015532,0.00019771107814667025,0.0013752497961638187,-0.0024879836515508697
1785126493291617188,2.693352,0.00014406542945648223,-0.00014420621941006986,3.0486205886289682e-05,0.0027590600930324518,0.0004884548896109087,0.0007703059824148034,0.0023458257244221604,-0.00037162210737721996,0.00251311236391172,-0.0031306822004096716
1785126493324959473,0.567337,0.00016312337804733304,-0.0001757608086647277,3.777798774361471e-05,0.003068989749227904,0.0008224410310890022,0.0011045109071674258,-0.0003205055040832485,-0.0003611605887489469,0.0014839684951129626,-0.003430150337976851
1785126493358301758,0.592447,0.00015302830142040804,-0.00018381996224396357,3.2435576607470724e-05,0.002912067772606782,0.00019459789166722315,-0.0009357972708093226,-7.937942196491914e-05,0.0005779500235733056,0.0007613806520632323,-0.0023341177490334764
1785126493391644043,1.012856,0.00016244029935686582,-0.00018184699378979052,3.84376165049663e-05,0.003221892919976011,0.0004818063541027669,0.001318676530593953,0.0014732841625175518,-0.0005665845021502786,0.0021005594813661476,-0.0037884774221262894
1785126493424986084,0.742571,0.00020083144124317113,-0.00016584469841335184,3.783234131029578e-05,0.0032936664892680516,0.00024672371385530035,0.0004674565897590952,-0.0010462007044843321,-0.00015849606955721,0.0012563058014118875,-0.003452162558825262
1785126493458328125,0.462511,0.00018892980893638463,-0.00013620370872889293,5.4240906433452e-05,0.003026638631878978,8.495984820573208e-05,-0.0008297372848154965,0.0011833068315803405,0.0004199042634958236,0.0013291307073503363,-0.0026067343683831546
1785126493491669922,6.050043,0.00018118589731896045,-0.0001289790475695723,6.21345814634039e-05,0.0032544953078656306,0.0005275331634310165,0.0008891551300823635,0.0010438339227138423,-0.0004044288654000231,0.0014561206093788466,-0.0036589241732656536
1785126493525011475,0.411909,0.0001978200894318264,-0.00015165017293947787,6.304647824824228e-05,0.0032938760444955885,0.0006038594900109013,0.00017849992004138058,-0.00024015652957949305,-4.2727733053209754e-05,0.0006048133122490524,-0.0033366037775487984
1785126493558353271,0.577222,0.00019557965938247894,-0.00015927163878627233,5.355315586187918e-05,0.0034293285557175685,1.9724542405693022e-05,0.00035744038112085877,0.0016077974553433292,-0.00019882815267724955,0.0016472982960453791,-0.0036281567083948185
1785126493591694580,0.476708,0.0002093916452947229,-0.00016087614412571205,4.790742214652101e-05,0.003716391063310556,-0.0001610888286829418,0.00046126233654084103,0.0007440441919011993,-2.8635814744835134e-06,0.0010044493381596107,-0.003719254644785039
1785126493625036133,0.20262,0.00023094388258250125,-0.00014406854897220663,5.713472210022302e-05,0.003454970082359747,3.0407536616349926e-05,9.651457615693342e-05,0.0012782673412937494,-0.00013547513907537865,0.0012606585341831472,-0.0035904452214351257
1785126493658377197,0.506947,0.00024264800973897196,-0.00012785131218083398,6.449998060691027e-05,0.0036645733453769063,-0.0002215310423122878,0.0005103673144669172,0.002592320965503984,-0.0002706205615747366,0.0026481435269730676,-0.003935193906951643
1785126493691718262,0.52231,0.0002441698072338745,-0.00016038905480117625,5.960708068440648e-05,0.003911032339158035,-0.0003380153461216871,0.0013827972691561417,0.000942806345989448,-0.0005691759481105654,0.001870936804243239,-0.004480208287268601
1785126493725059326,0.356238,0.00023282475697018542,-0.00013210833408427178,6.411860381191756e-05,0.0036389434738203093,-1.2143490979688636e-05,0.00014630835245677863,0.0018088244070625543,-3.0387910650917473e-06,0.0017836826045416762,-0.003641982264885401
1785126493758400146,0.463876,0.00022716056524025777,-0.0001318991261319558,6.73124965575079e-05,0.0038595291762010724,0.0008801076915181896,0.0015660371208741273,-0.0005106129795580355,-0.0007301830509995119,0.0019087496704793662,-0.004589712227200583
1785126493791741455,0.525725,0.0002346332433618178,-0.00012157265335540374,5.877615420924503e-05,0.0038271586376825407,-0.00028300850563031183,-0.0008977954601757914,0.0008480904968694396,0.0005651995562218797,0.0012220850860954185,-0.003261959081460661
1785126493825085938,0.50143,0.00020329947386144048,-0.00013515653270338915,6.717933903830961e-05,0.0038037496181713057,0.0005203323695290368,0.0010186277819102738,0.0003533628262703843,-0.00047472442018485457,0.001230296342329039,-0.00427847403835616
1785126493858430176,0.356026,0.00022126388818017237,-0.00014598055885304214,5.437159518580357e-05,0.004147539303686138,-0.0004741321150189209,0.0014542527762417617,0.0008142021772420743,-0.0007108264648631527,0.0019030672193703203,-0.004858365768549291
1785126493891774414,0.254252,0.0002390299545637683,-0.00012432920682877148,5.585875631988253e-05,0.003920273283996417,-0.00020968168834988144,3.898089386434336e-05,0.0024324256312751045,-9.520319293379943e-05,0.0024240632084599387,-0.004015476476930216
