stamp_ns,elapsed_sec,time_gap_ms,go2_x_m,go2_y_m,go2_yaw_deg,vo_x_m,vo_y_m,vo_yaw_deg,xy_difference_m,yaw_difference_deg
1785126518140637695,26.216064697,0.963174,-0.308902709991036,2.099269571769302,76.26980145907821,-0.3476450049074979,2.507398000639334,71.84145031379974,0.40996314452315696,-4.428351145278475
1785126518173995361,26.249422363,1.017341,-0.30891478221504476,2.099278839952917,76.29210948906379,-0.3479178097155802,2.507122739679014,71.84267854202326,0.40970462860211637,-4.4494309470405256
1785126518207353027,26.282780029,2.408211,-0.30896445589190014,2.099309634507608,76.31871773568707,-0.34661157864146974,2.5068942727256496,71.92024354398892,0.4093196100392124,-4.398474191698153
1785126518240710693,26.316137695,2.239604,-0.30900693679832525,2.0993215074389013,76.31222848500894,-0.3472398083802198,2.5066854387356905,71.89796691587077,0.40915415797835025,-4.4142615691381835
1785126518274068359,26.349495361,2.181384,-0.30900056227359773,2.0992923288717917,76.33596934042048,-0.3471602584277033,2.5068482458276344,71.90807591035538,0.40933847590507716,-4.427893430065107
1785126518307426025,26.382853027,2.246426,-0.308976724563085,2.0993069314818964,76.34959723986579,-0.3473856137421716,2.506944421473978,71.90382952919948,0.40944299482958013,-4.445767710666301
1785126518340783691,26.416210693,2.17104,-0.3089689613027078,2.0992728786536765,76.34213581398946,-0.34664399771277904,2.5062581852741745,71.92739448727421,0.40872539457865964,-4.41474132671524
1785126518374141357,26.449568359,2.156689,-0.3089527864539964,2.0992432322534413,76.36482174680523,-0.3484538014572172,2.507997241759861,71.86079531738146,0.4106582161285208,-4.504026429423778
1785126518407499023,26.482926025,2.166419,-0.3089549744110782,2.0992650510370363,76.36262609655105,-0.34786370539217704,2.5067209820230087,71.89982831515933,0.40930944900185856,-4.462797781391734
1785126518440856689,26.516283691,2.259833,-0.30897672823165867,2.099257987393736,76.36775801464896,-0.3477670343569593,2.5082196414654723,71.88368669416714,0.4107971790925361,-4.484071320481816
1785126518474214355,26.549641357,2.037581,-0.308976921883063,2.0992920315974026,76.38652911904056,-0.34770571489945357,2.5075360700490186,71.9072558137247,0.41007696148380596,-4.47927330531586
1785126518507571777,26.582998779,2.084986,-0.30898328151571686,2.099322334684097,76.38006825553543,-0.34729584530829266,2.5068092011019454,71.92827785321255,0.4092840075636938,-4.451790402322885
1785126518540929443,26.616356445,2.020329,-0.3089609612191413,2.0993130097676227,76.39217299454356,-0.34773094003021926,2.507217076367486,71.91128755096258,0.4097424054277481,-4.480885443580972
1785126518574287109,26.649714111,2.037926,-0.3089462574169868,2.099317329708162,76.40095045056738,-0.3477472057524739,2.5065821743463443,71.92668906232232,0.40910899192011874,-4.474261388245061
1785126518607644775,26.683071777,1.938698,-0.30894288275362014,2.0993087801363344,76.38672946811441,-0.3465162610532331,2.506484391838306,71.9477778362388,0.4089055361837508,-4.438951631875612
1785126518641002441,26.716429443,1.967025,-0.3089160928855518,2.0992647983501853,76.41294882581794,-0.3471228203752164,2.5062855624912705,71.95285344557695,0.4088100493719087,-4.460095380240995
1785126518674360107,26.749787109,1.949336,-0.30890674368311344,2.099277024307783,76.41878069744038,-0.3486308838071225,2.506920854823618,71.89098141931896,0.40957477933365805,-4.527799278121414
1785126518707717773,26.783144775,1.901129,-0.30890957112656736,2.099253417424415,76.40720620200705,-0.3472409902288698,2.5064935122506573,71.93505162101044,0.4090400866962591,-4.472154580996601
1785126518741075439,26.816502441,1.830512,-0.3088973395673221,2.0992781287428253,76.42818642245174,-0.34790757047344406,2.506730536859719,71.93092290792309,0.40931560316655985,-4.497263514528666
1785126518774433105,26.849860107,1.873143,-0.3090448727409646,2.0993196845694393,76.43489302087448,-0.34734228922163013,2.5067803716078294,71.94301420848966,0.40925652541027424,-4.49187881238483
1785126518807790771,26.883217773,1.824698,-0.30913160803766826,2.099351696576048,76.49506333673152,-0.3467244941751081,2.5075578382612416,72.0118299230447,0.4099335058246092,-4.48323341368682
1785126518841148193,26.916575195,1.874726,-0.3092937018522828,2.0993930629526796,76.60966844279905,-0.34641452219620056,2.507336219530356,72.13596745423503,0.40962858091393495,-4.473700988564028
1785126518874506104,26.949933106,1.675833,-0.3093343197497226,2.0993795734908534,76.7426700258973,-0.34886781844835313,2.5082065056383263,72.19278313905129,0.4107339260013337,-4.549886886845999
1785126518907863770,26.983290772,0.009356,-0.30965802612320237,2.0994652475134488,76.89869645255511,-0.3491836184062,2.5084603132839556,72.36160965767154,0.4109005187024506,-4.537086794883579
1785126518941221680,27.016648682,1.590361,-0.31030395893524576,2.1002063903480526,77.08129584455641,-0.34982006989904635,2.5089107101124606,72.54472366540605,0.41061020934676096,-4.536572179150358
1785126518974579346,27.050006348,1.652634,-0.31088771561299844,2.1008368982454355,77.34187940224054,-0.34675602186576887,2.507348758153598,72.96520121562097,0.4080912001494716,-4.376678186619569
1785126519007937012,27.083364014,1.723089,-0.31181259027688313,2.1019387916352956,77.83110151689932,-0.3454866583156377,2.5094997240285672,73.42368854619679,0.4089496991948418,-4.407412970702542
1785126519041294922,27.116721924,1.656281,-0.3122834886410474,2.102893359908729,78.28134890161607,-0.34848422910944993,2.5114667217683597,73.79566960596132,0.41017396995877425,-4.485679295654745
1785126519074652588,27.15007959,1.634539,-0.31236852260213543,2.1042380739722635,78.68334354799372,-0.3463544517481219,2.511283453084873,74.29946232709483,0.4084617289745074,-4.383881220898884
1785126519108010254,27.183437256,1.509323,-0.3121289859313947,2.105490806049288,79.09283393581094,-0.34671149967058756,2.5125450731633614,74.68792657980032,0.40852065631042084,-4.404907356010624
1785126519141368164,27.216795166,1.607739,-0.3118895505864765,2.106867574247969,79.47618698961772,-0.3452102866138497,2.5115585930596525,75.13801483723074,0.4060604538196797,-4.338172152386973
1785126519174725830,27.250152832,1.470364,-0.31158077867559053,2.1081772333712845,79.92403758541603,-0.3449550329280051,2.5132848768550056,75.5703875149893,0.40648006550855414,-4.353650070426732
1785126519208083496,27.283510498,1.445761,-0.31146742208109957,2.1090131849402294,80.29536512218004,-0.34581569233650056,2.5156017069570065,75.93920164785506,0.40803679969498496,-4.356163474324976
1785126519241441406,27.316868408,1.473843,-0.31155706008426554,2.1099291301018006,80.67407777829042,-0.34595926947014727,2.5166386486660155,76.31327577321693,0.4081619096649827,-4.360802005073506
1785126519274799072,27.350226074,1.363648,-0.31181649301314307,2.110445196539306,81.12650469419268,-0.34617034818068326,2.5152928627347206,76.7547817870391,0.406302621439668,-4.37172290715358
1785126519308156982,27.383583984,1.363835,-0.3120997070480217,2.1109900591527504,81.52823009041808,-0.3465327119694692,2.517033467971968,77.16723833954003,0.4075007750587116,-4.360991750878054
1785126519341514648,27.41694165,1.449858,-0.3126936574124115,2.11155888685206,81.95812429597821,-0.3474682536804005,2.5167034056698285,77.62087535515971,0.40663417671622604,-4.3372489408185
1785126519374872314,27.450299316,1.293649,-0.3134287256592351,2.1119838093440513,82.40959615876693,-0.3471121721798491,2.5162056791823737,78.1047015326404,0.4056228477602029,-4.304894626126527
1785126519408230225,27.483657227,1.403746,-0.3143067301710235,2.112403298292956,82.81800252971648,-0.3495412680463328,2.5168613785691294,78.49097114114109,0.40598991534270157,-4.327031388575402
1785126519441587891,27.517014893,1.290451,-0.3152584469949319,2.1128486177637176,83.2630384317301,-0.3508776969624078,2.51743151183091,78.90455520211842,0.4061478168598601,-4.358483229611675
1785126519474945557,27.550372559,1.292551,-0.31640370975676146,2.113170370966956,83.72910570043197,-0.35193586391102916,2.519657824329754,79.32378649808629,0.40803747832792925,-4.405319202345675
1785126519508303467,27.583730469,1.219305,-0.31777413872857463,2.113543048691818,84.16839165891754,-0.356423886235436,2.5208841934005966,79.69208593838566,0.40917063818778854,-4.4763057205318875
1785126519541661133,27.617088135,1.454102,-0.3190873343701115,2.113778249035612,84.69089199427017,-0.35389049217864577,2.5189037972564994,80.35069577544776,0.40661771925817525,-4.340196218822413
1785126519575019043,27.650446045,1.102383,-0.320411718721226,2.1140321774945274,85.2107724404515,-0.3566217872126071,2.5196230406367515,80.83485279593027,0.4072040241999148,-4.375919644521241
1785126519608376709,27.683803711,2.62154,-0.32197863812469996,2.1141457837748545,85.70575541626913,-0.3595154874725142,2.5202400694240605,81.25873931475455,0.4078254331155665,-4.447016101514576
1785126519641734375,27.717161377,1.088702,-0.32336657178631134,2.1141156087147954,86.15667436104056,-0.3599513469340642,2.51951641033236,81.77910067018553,0.40704822284930264,-4.377573690855041
1785126519675092285,27.750519287,1.222165,-0.3247813840865664,2.11412462077349,86.64692463208767,-0.3612918383078348,2.5200638955028136,82.25230198218644,0.4075778551825562,-4.394622649901237
1785126519708449951,27.783876953,1.093134,-0.32599881458252145,2.1137080590314286,87.10897260413883,-0.36395740164028606,2.5185136051236334,82.67147086419023,0.40658133808431257,-4.437501739948599
1785126519741807617,27.817234619,2.172054,-0.32714207855342803,2.1133610373689304,87.56864812646258,-0.3655693686843463,2.5196238701623748,83.177807568248,0.4080761521286926,-4.39084055821458
1785126519775165527,27.850592529,2.384059,-0.3289426487438938,2.1129831752792314,88.11638239592544,-0.36642466435448606,2.518037308742946,83.70975396605567,0.4067846512963258,-4.4066284298697695
1785126519808523193,27.883950195,2.316156,-0.3306380371845311,2.1124728054530486,88.70278141967273,-0.36741292823462424,2.5164021647737473,84.31552447569062,0.4055999506077095,-4.387256943982112
1785126519841881104,27.917308106,2.241345,-0.3324745557672384,2.1120094101877496,89.29104877354659,-0.36927697180173563,2.515541050386508,84.94375424271581,0.4052063702207513,-4.347294530830782
1785126519875238770,27.950665772,2.391356,-0.335332223130407,2.1114452876756116,89.93689938276367,-0.3726612796350037,2.5150701390438464,85.54425546599404,0.4053473561052952,-4.39264391676962
1785126519908596680,27.984023682,2.444098,-0.3388110812269842,2.110495203661817,90.62429586441165,-0.3783881411127207,2.5174857742268713,86.13076702687661,0.4089103424933974,-4.493528837535038
1785126519941954590,28.017381592,2.482534,-0.34223295002134446,2.109443608002411,91.268669680722,-0.3802474731116922,2.5147528334725333,86.8729746906356,0.40708803988446673,-4.395694990086396
1785126519975312256,28.050739258,2.546715,-0.34540509884813075,2.1084870548216874,91.9396294759908,-0.38518123429169304,2.5124016768919586,87.49373593927547,0.4058684058571135,-4.445893536715331
1785126520008670166,28.084097168,2.573707,-0.34851412488886035,2.1077022402264665,92.65119879800555,-0.3890211030833895,2.5112018693745544,88.2132428232455,0.40552776231115983,-4.43795597476006
1785126520042028076,28.117455078,2.453596,-0.3518274131301815,2.107250004437597,93.33660293739115,-0.3942922343999184,2.510204592754065,88.8286430432912,0.4051859589012985,-4.507959894099958
1785126520075385742,28.150812744,2.456026,-0.35508799803679125,2.106150276392807,94.02234872818534,-0.39539448127988563,2.5078733134884725,89.57258931904897,0.4037400291335892,-4.449759409136368
1785126520108743652,28.184170654,2.509483,-0.3593042507890689,2.1056097598066703,94.61766381060052,-0.3973420949458989,2.5053397270961644,90.1718069148864,0.40153570742507977,-4.445856895714112
1785126520142101563,28.217528565,2.650679,-0.36117580608812005,2.1051525753318674,95.14534202756334,-0.4001425081422019,2.5034418780197023,90.70407693834282,0.40019092006757645,-4.441265089220531
1785126520175459229,28.250886231,2.491223,-0.36307718362972774,2.1040647564829515,95.84683874447347,-0.40839250308376585,2.507352961683562,91.26380071216104,0.40582613842771553,-4.583038032312423
1785126520208817139,28.284244141,2.741852,-0.3680024088618816,2.103212462184094,96.4339036718383,-0.4111653375220008,2.5066393264150064,91.98953466846339,0.4057293102472453,-4.4443690033749
1785126520242175049,28.317602051,2.538294,-0.3746287625482766,2.103043369203317,96.87664315655013,-0.4122825066453787,2.502233811489667,92.45713615518052,0.40096235940210384,-4.419507001369612
1785126520275532715,28.350959717,2.781288,-0.3803548137767654,2.103042093322901,97.40517426969583,-0.42596632447117677,2.511648884005288,92.75080044153817,0.41114464522791333,-4.654373828157655
1785126520308890625,28.384317627,2.63805,-0.3857418656403856,2.104045047378792,97.84794701270393,-0.42878307780646957,2.5212189762988153,93.39892627883714,0.41938840341060263,-4.449020733866794
1785126520342248535,28.417675537,2.746105,-0.39104326359551433,2.105356113686531,98.24819057930071,-0.43253579104461876,2.522580940683307,93.92759695360058,0.4192829427684894,-4.320593625700118
1785126520375606201,28.451033203,2.876804,-0.3949866927155803,2.106003469885676,98.86758418501927,-0.44036142542613205,2.5237590953279,94.438180321894,0.4202125997125475,-4.4294038631252635
1785126520408964111,28.484391113,2.881624,-0.39891839444576604,2.1075115656659076,99.51354297198692,-0.4464229209470351,2.5252025974868997,95.06890184885808,0.42038372720860023,-4.444641123128847
1785126520442322021,28.517749023,2.844005,-0.4031255192279152,2.1084389869172666,100.11974683821352,-0.45101015103067094,2.528534482128444,95.74067307022936,0.42281575545337685,-4.379073767984156
1785126520475679932,28.551106934,3.003798,-0.4086260013186833,2.108774103947913,100.66823593448277,-0.45586907291660267,2.531688380139142,96.31041885201583,0.42554481881507766,-4.357817082466939
1785126520509037598,28.5844646,2.880819,-0.41369243303246406,2.1092512656684455,101.12491766918399,-0.4598656563802829,2.533127931155947,96.85954385343473,0.4263840922210053,-4.265373815749251
1785126520542395508,28.61782251,2.799332,-0.4179792671378777,2.1091924812715126,101.63217312533376,-0.46612101348477064,2.5301700675125374,97.34947599568082,0.42372131862658036,-4.282697129652949
1785126520575753418,28.65118042,0.335106,-0.4227521242323099,2.108464285922751,102.35231901480203,-0.4719569888860025,2.529532559117361,97.95931172687627,0.4239334964315499,-4.393007287925769
1785126520609111084,28.684538086,0.244461,-0.426713392784174,2.1076710466434303,103.09406467300451,-0.4756533365214183,2.52744911307344,98.7211052323459,0.4226212762612906,-4.372959440658603
1785126520642468994,28.717895996,0.321896,-0.43062556479552017,2.1066688823715016,103.8771774565772,-0.48130949314237537,2.5262853406607824,99.46540281539303,0.42266633726842834,-4.411774641184159
1785126520675826904,28.751253906,0.207881,-0.43405791323947096,2.105682877061983,104.55702687638563,-0.48284386807530844,2.5280140315424244,100.29151232703173,0.4251395928798293,-4.265514549353902
1785126520709184814,28.784611816,0.234294,-0.4372529215595182,2.1047092472087394,105.14604643483487,-0.4884876637550183,2.5273390121600663,100.85021504604526,0.4257239916080055,-4.295831388789609
1785126520742542480,28.817969482,0.166776,-0.4404822602415144,2.1034010580348563,105.78484828771622,-0.4908998254381005,2.52454216482444,101.49710912131498,0.42414827915283076,-4.287739166401243
1785126520775900391,28.851327393,0.183412,-0.4435513353963302,2.1024553126917565,106.42744484594448,-0.4943963954265602,2.52234491070767,102.11481233307859,0.4229568472686584,-4.312632512865879
1785126520809258301,28.884685303,0.074642,-0.44611231394943596,2.101708251061208,107.02164930469226,-0.4977337251240472,2.520091085702073,102.70291358362147,0.42155541321845624,-4.318735721070787
1785126520842616211,28.918043213,0.207628,-0.4483477541130494,2.101014807542007,107.62486973149906,-0.5004857241134314,2.519530744999062,103.2929891832184,0.4217510614347262,-4.331880548280658
1785126520875974121,28.951401123,0.123415,-0.4502084021428109,2.100473747246993,108.0950652900526,-0.5017940211735583,2.519591366110605,103.90111666663262,0.42228030327341726,-4.193948623419983
1785126520909331787,28.984758789,0.051129,-0.4523602638103694,2.099877306318906,108.78893021049686,-0.5051655923905566,2.516473764642816,104.40364822848782,0.419929770097914,-4.38528198200903
1785126520942689697,29.018116699,0.248726,-0.45472223467665995,2.099202466072377,109.2963126056511,-0.5060625417577745,2.515995151635337,104.95108037292115,0.4199428173810899,-4.34523223272995
1785126520976047607,29.051474609,0.026946,-0.4581782585678381,2.0984898909217162,109.70008343823876,-0.5093049639601924,2.5138545363185893,105.31792020678913,0.4184993771201419,-4.382163231449637
1785126521009405518,29.08483252,0.030327,-0.46085856403343706,2.098072561467209,109.92830155177995,-0.5174471593285811,2.504409604000295,105.2708921733387,0.4102585297736205,-4.65740937844125
1785126521042763428,29.11819043,3.208776,-0.4631647134802789,2.096967548671534,110.16823174004442,-0.5227406924312861,2.5044470733410384,105.37625097880714,0.4118116806173136,-4.79198076123729
1785126521076121338,29.15154834,3.283589,-0.4676893885514667,2.0956065853883583,110.33269475876833,-0.5284764020983279,2.503691029546035,105.53230567238693,0.4125869297244232,-4.8003890863814025
1785126521109479248,29.18490625,3.279246,-0.47490803038144125,2.0939761716309713,110.32403991395533,-0.5356948382680862,2.498018690546213,105.40032041312253,0.4085895166354877,-4.923719500832797
1785126521142836914,29.218263916,3.218642,-0.4815238013765699,2.092475336997015,110.34214218807678,-0.5438796033064401,2.499382959826533,105.26570365672195,0.41165769706284683,-5.076438531354815
1785126521176194824,29.251621826,3.205477,-0.48647094777373545,2.0918237758593063,110.27343208432897,-0.5471343952205766,2.5045358129855373,105.40814452753362,0.41714659227305106,-4.865287556795363
1785126521209552734,29.284979736,3.136285,-0.4934405089153908,2.0914281808330983,110.19512177671929,-0.5543076837034141,2.504853722673429,105.3000025552887,0.41788215038769805,-4.895119221430586
1785126521242910645,29.318337647,3.076866,-0.4985203029826325,2.091224598268514,110.33837573887118,-0.5651772492317049,2.506004999433124,105.2775321741995,0.4201022847754185,-5.0608435646716865
1785126521276268555,29.351695557,3.186487,-0.5021165490238962,2.0919205785550954,110.5095120150646,-0.5707871090712191,2.504730104857433,105.49092645746332,0.41848219893225236,-5.0185855576012806
1785126521309626465,29.385053467,3.065558,-0.5063193077462146,2.0932597526201238,110.57834890853856,-0.5773903912201327,2.506510239127251,105.6080854334664,0.41931737801399777,-4.970263475072156
1785126521342984375,29.418411377,3.042618,-0.5117705917341531,2.0933115477198254,110.64739075213076,-0.5799265874366379,2.5079108023934387,105.82255920972456,0.4201639938477746,-4.8248315424062085
1785126521376342285,29.451769287,3.707063,-0.5170106549388293,2.0924091994820917,110.68081064439727,-0.5859588979682393,2.513637959489801,105.98076529544421,0.4268343103295177,-4.700045348953056
1785126521409699951,29.485126953,0.3404,-0.5235540132071067,2.0920535618076395,110.69755556087873,-0.5928817789302234,2.5118085679877487,105.98348073494702,0.42544165794315775,-4.714074825931709
1785126521443057861,29.518484863,0.376453,-0.5286221978419834,2.091386846569266,110.79734982049565,-0.6012109878828898,2.507339508974797,106.0002326314985,0.42223897238631614,-4.797117188997141
1785126521476415771,29.551842773,0.428956,-0.5336194221848438,2.0903376282658495,111.03527856516638,-0.6073944743935895,2.5057961532375406,106.20027935193924,0.42195798878568047,-4.834999213227134
1785126521509773682,29.585200684,0.086163,-0.5377378870972616,2.089167352723649,111.29834556578965,-0.6113644650163905,2.50313942332979,106.47972837504386,0.42046848659324887,-4.818617190745773
1785126521543131592,29.618558594,0.451233,-0.5426077752928342,2.088066834188815,111.49727017293459,-0.6176215245843553,2.500100259646195,106.62428354865098,0.41880616790696096,-4.872986624283614
1785126521576489502,29.651916504,0.516611,-0.5474768774819226,2.0868195486582266,111.55803663234252,-0.6183957668344267,2.4989978929705514,106.79050321081343,0.4182349535692134,-4.767533421529102
1785126521609847412,29.685274414,0.519523,-0.5508753278168637,2.0856945963018494,111.52437002689398,-0.6239026284511515,2.494836183510556,106.68604417986886,0.4156077778646476,-4.838325847025117
1785126521643205322,29.718632324,0.603259,-0.5557837668396656,2.084482843260488,111.44159658482066,-0.6293722681591314,2.4920444119699394,106.51798426271155,0.4141517835472327,-4.923612322109105
1785126521676563232,29.751990234,0.620477,-0.5615250460196338,2.0826818367264326,111.31337764447763,-0.6369031311856785,2.4900350267770324,106.29194483484287,0.41426860509541336,-5.021432809634767
1785126521709921143,29.785348145,0.632212,-0.5683698171698397,2.081042617412803,111.1746202078714,-0.6445737737742171,2.4904661520213374,106.07933815166906,0.4164548879452701,-5.095282056202343
1785126521743279053,29.818706055,0.613905,-0.5764594824989564,2.0796517339271077,111.01372395917099,-0.6545622213894355,2.488684516579846,105.82171862343972,0.41642268803084775,-5.19200533573127
1785126521776636963,29.852063965,0.302343,-0.5842608484906897,2.078208770753357,110.82445944032015,-0.6635047896378702,2.491952394105033,105.69039324247619,0.42126403605424373,-5.134066197843957
1785126521809994629,29.885421631,0.695541,-0.5931257975935056,2.076418049790166,110.46433849144147,-0.670652034284793,2.494140686962951,105.40691100064046,0.42485588024893783,-5.057427490801006
1785126521843352539,29.918779541,2.492077,-0.5974149684291223,2.0752590958365045,110.29555414845272,-0.6813430585569957,2.4954978837508004,105.17206816755734,0.42853770333564467,-5.12348598089538
1785126521876710205,29.952137207,2.712317,-0.6130444540725766,2.072746241036024,110.37948648762048,-0.6897182635127763,2.497432767288916,105.3455741683344,0.43155245177709306,-5.033912319286078
1785126521910067627,29.985494629,2.456692,-0.6182614621692047,2.071638130784421,110.50834834258619,-0.6998291083987433,2.496014532277263,105.57223376363417,0.43214420169133444,-4.936114578952006
1785126521943425049,30.018852051,2.520548,-0.6252662420940118,2.0721520387202763,110.50834046998345,-0.7096912635630399,2.4947871679883367,105.64257367501797,0.4309849611546509,-4.865766794965486
1785126521976782715,30.052209717,2.508581,-0.634875237865706,2.0714442268591915,110.60533862341431,-0.7213468008199307,2.4929881003465573,105.68514255057653,0.4303214710823511,-4.920196072837778
1785126522010140137,30.085567139,2.456089,-0.6442761811007429,2.070092684905934,110.80032018589364,-0.7314235514196714,2.493594025181018,105.94806363553347,0.43237489447040856,-4.85225655036016
1785126522043497559,30.118924561,0.920673,-0.6525861524329917,2.0688687569944118,110.94242410023561,-0.7399879578005513,2.4938998724681953,106.26133218185299,0.4339245610730021,-4.681091918382623
1785126522076854980,30.152281982,0.945747,-0.6624575488636661,2.0651664558932925,111.04102399008201,-0.7541748083102573,2.495946825652423,106.3867870822581,0.4404359007281382,-4.654236907823926
1785126522110212646,30.185639648,1.000152,-0.6705018446816773,2.0625637969106205,111.21555661795465,-0.7674164371317228,2.482847370604461,106.47170585391738,0.4313127873673863,-4.743850764037265
1785126522143570068,30.21899707,0.992563,-0.6797649715800657,2.060547662039317,111.55773334391665,-0.7734777790636905,2.4823510989755375,106.88348962865645,0.43208821980895434,-4.674243715260196
1785126522176927490,30.252354492,1.038379,-0.6859674643945238,2.058091739516497,111.53934099068567,-0.7854264087678742,2.480656817988759,106.83846705130284,0.4341121135837265,-4.700873939382822
1785126522210284912,30.285711914,1.074659,-0.6928993609370215,2.0557861419505103,111.40721737527733,-0.7919940002451841,2.476337236090893,106.72705689279991,0.4320682472969842,-4.680160482477421
1785126522243642334,30.319069336,1.051573,-0.7022977466374338,2.053808970840989,111.36244549414363,-0.8028619532276614,2.4740281046340398,106.5200226748613,0.43208480655179704,-4.842422819282338
1785126522277000000,30.352427002,1.038744,-0.7112183077901935,2.0518077038770817,111.4425743735649,-0.8124685584412794,2.4718493447286076,106.47000845245452,0.4320724398826545,-4.972565921110377
1785126522310357422,30.385784424,1.186127,-0.7208731105754675,2.050135371571478,111.47814599191742,-0.8220120945286606,2.4704110869791576,106.44080340342406,0.4322739536873822,-5.037342588493367
1785126522343714844,30.419141846,1.14039,-0.7303887825667683,2.047886251630381,111.42381175365043,-0.8362604973393889,2.469759167006443,106.21418316427967,0.4349546835209309,-5.20962858937075
1785126522377072266,30.452499268,1.222447,-0.7396833660115945,2.0456781309432546,111.19866641067595,-0.8471238465207258,2.4739874716457497,106.08092692851383,0.44157937925704716,-5.1177394821621185
1785126522410429688,30.48585669,1.236792,-0.7490353898678355,2.0429858979473465,110.84464976163977,-0.8583197369824168,2.4745862286891307,105.82395340223673,0.44522119673335164,-5.020696359403045
1785126522443787354,30.519214356,2.110321,-0.7633526415131267,2.0401738161854825,110.6305163030087,-0.8698480473127675,2.4735839035300504,105.58843089241145,0.44630211210396054,-5.042085410597248
1785126522477144775,30.552571777,2.185622,-0.7718571673792887,2.0371393770565804,110.7681509644224,-0.8819677008031436,2.4728574341791965,105.70510523617855,0.449415792861792,-5.063045728243853
1785126522510502197,30.585929199,2.041339,-0.7774336116945252,2.035213890449954,110.75650804994252,-0.8945196759236759,2.467484603061782,105.74309342293037,0.4478472009721737,-5.0134146270121525
1785126522543859619,30.619286621,2.029377,-0.7858495514878767,2.0341813924748022,110.69588490504027,-0.9031784307004906,2.46722639085807,105.79600281487683,0.4486580396271225,-4.89988209016345
1785126522577217041,30.652644043,1.419149,-0.7944243859481288,2.0322752740294647,110.70958997087268,-0.9120893900688213,2.466348155902499,105.92545568245748,0.449738057064647,-4.784134288415211
1785126522610574463,30.686001465,1.279238,-0.8023658076544311,2.0300395595198744,110.72862874960052,-0.9240141356590891,2.4625886831565524,105.9693864035873,0.4493295673168939,-4.759242346013233
1785126522643931885,30.719358887,1.193924,-0.8067876501689984,2.03029820407514,111.18223184226275,-0.9304100361371904,2.4566067759675607,106.35556681519094,0.44387103169887515,-4.826665027071798
1785126522677289551,30.752716553,1.971991,-0.812941952195946,2.0274027384241102,111.54917049725532,-0.9392109230272038,2.457998717514451,106.67485446554612,0.44872792447490284,-4.8743160317091965
1785126522710646973,30.786073975,1.824131,-0.816987738225452,2.026878642219181,111.86470781642664,-0.944014898922095,2.4528925804863504,106.94755500879906,0.44454895698061697,-4.917152807627587
1785126522744004395,30.819431397,1.920412,-0.8205493987046599,2.0271535962273273,112.05904679182596,-0.946416389958966,2.4521222868442227,107.19327225130694,0.44321652438966014,-4.865774540519031
1785126522777361816,30.852788818,1.801402,-0.8234801359140749,2.0275865834659883,112.17309065447557,-0.9478805839688466,2.4538423657092334,107.33309520628065,0.4440376823784539,-4.839995448194934
1785126522810719238,30.88614624,1.793255,-0.8258954768603629,2.028582426980965,112.30603109450288,-0.9489250526281853,2.455536760662814,107.45470596305461,0.4443267711530806,-4.851325131448281
1785126522844076660,30.919503662,1.763174,-0.8278678442429526,2.0294265006019514,112.40374314572844,-0.9509975832368988,2.45650631027488,107.53855790030619,0.44447507967824507,-4.865185245422257
1785126522877434326,30.952861328,1.765275,-0.8297978493920842,2.0302268379934207,112.47679717850181,-0.953499135269419,2.4576515129316756,107.5939943411418,0.44496501084217727,-4.882802837360012
1785126522910791748,30.98621875,1.697047,-0.8312584862177055,2.030763418323217,112.54442085036206,-0.9562535791870871,2.4578109589886425,107.6258997219352,0.4449644651596493,-4.918521128426869
1785126522944149414,31.019576416,1.64431,-0.8331393060370342,2.031603916405852,112.63665673924665,-0.957183218046797,2.458425031905347,107.68874850058681,0.4444807720733472,-4.947908238659837
1785126522977507080,31.052934082,1.584898,-0.8341780626080926,2.032354077881552,112.71629052738773,-0.9592287769019384,2.4623585904200733,107.79320209070583,0.44781867083552057,-4.923088436681897
1785126523010864502,31.086291504,1.595349,-0.8350633873767974,2.0331340280909576,112.77613522135957,-0.9575069148925432,2.463232638056352,107.9244890091851,0.4471881390697472,-4.851646212174471
1785126523044222168,31.11964917,1.588866,-0.8353973765792478,2.033616013464126,112.78492789259681,-0.9594192024926308,2.4620968853415164,107.85309074777747,0.4460686840248909,-4.93183714481933
1785126523077579834,31.153006836,1.722337,-0.8359223123292399,2.0345027970495018,112.84331483367838,-0.9597907700395659,2.463271965457241,107.91065237434454,0.4463030300060701,-4.932662459333852
1785126523110937256,31.186364258,1.714748,-0.8362052147615615,2.035494878952659,112.89932431399768,-0.9602378409727944,2.4637625769165146,107.95565549445982,0.44586692351431007,-4.943668819537861
1785126523144294922,31.219721924,1.766054,-0.8366150986229597,2.0363608354736438,112.95364153988993,-0.9595975128018054,2.4656300841122154,108.03397983730282,0.4465386456108597,-4.919661702587106
1785126523177652588,31.25307959,1.780882,-0.8370332790682977,2.037205304776707,113.02906299447997,-0.9623130533436625,2.465311246412608,108.0253667838986,0.4460602191480962,-5.003696210581361
1785126523211010010,31.286437012,1.873667,-0.8374831004466828,2.0380938801358557,113.07859899187166,-0.9604202018211778,2.4683135863586747,108.15685324893376,0.4474399697353954,-4.921745742937897
1785126523244367676,31.319794678,1.695852,-0.8382165911744961,2.0387199891493295,113.12883461694865,-0.9607016614765614,2.4690203751790167,108.2041798752939,0.4473935791494998,-4.924654741654748
