stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785119633034233398,2.001911,1.8367972450798088e-05,8.53402304557716e-05,-8.453948677201647e-06,0.00019834101327280082,-0.00018032082317388784,-0.0005881449075359567,0.0002887507797948054,0.0002748509773446636,0.0007624894223716451,7.650996407186276e-05
1785119633067575195,1.919029,-2.4753623573738335e-05,6.893569630890592e-05,4.547629384207711e-05,0.00020343952028083187,0.001031225460556776,-9.788211334029243e-05,-0.0026470880798374137,0.00019119333830939475,0.0028970369197069794,-1.2246181971437123e-05
1785119633100916992,1.809205,-9.465452862406148e-06,0.00011197228067330612,-4.2743968462980215e-05,0.0005012557339567204,-0.00082016498102156,-0.0017922957747136996,0.001324325004001181,0.0008108477921852715,0.002480392736483297,0.00030959205822855113
1785119633134258545,1.907765,-6.594247701679692e-07,0.00010552575433686716,-7.958975468656298e-05,0.00023872541649467912,0.0011598964415756878,-0.0011059292067586975,-0.0012191851250720896,0.0006043037206926832,0.002028100256367264,0.0003655783041980041
1785119633167600098,2.116713,-1.9032454921799944e-05,9.970776931339445e-05,4.6159230086899914e-05,0.0003213590961165908,-0.0002950380141162439,0.00019903715455733785,-0.0007915767599209582,-6.974586582838237e-06,0.0008876074495144932,-0.00032833368269942904
1785119633200941650,1.514069,7.1352562508233105e-06,0.00013234545176946414,-1.169058249911091e-05,0.00055567628469005,0.00012504182786030486,-7.865604615936714e-05,0.0001283780664449529,0.0002748559572285635,0.000279361447186128,-0.0002808203274614865
1785119633234282959,1.544965,3.445199648278834e-06,0.00011446719049147484,-7.973928425466355e-05,0.00029359674327765424,-0.00011452013382825839,-0.00042426337640744105,-0.00030827499540221403,0.00024018911219014796,0.0005969715360745222,-5.340763108750628e-05
1785119633267624023,1.426604,1.1503060626894624e-05,0.00014632802011186555,-0.00011180708575882116,0.0005050269226148863,-0.0017978929915142452,-0.003325545581239941,0.006530222419288245,0.0010737472692722754,0.007710017919770568,0.0005687203466573891
1785119633300965088,1.472037,2.4567417228945827e-05,0.00018591064390824355,-0.000147738119193841,0.0004740137992095236,0.00048041162889197786,-0.0011076117046507593,-0.0015282073131809293,0.0005446670889597347,0.0019459417275642277,7.065328975021113e-05
1785119633334305908,1.501967,9.458819960438584e-06,0.00016433188870885505,-0.00018411016924966132,0.00025445808609209135,0.0003252498339539833,0.0008149137547377566,0.0002493262420144545,-0.0002718349007834394,0.0008431179345348041,-0.0005262929868755308
1785119633367646729,0.757276,3.591900537852489e-05,0.0001790308255587354,-0.00018710708380484674,0.0005259419835115503,0.0004611799004536068,0.00011762697540874645,-0.0015074357482419498,0.00014738189690712258,0.0013884830009141512,-0.00037856008660442774
1785119633400987305,1.54108,5.841207602323452e-05,0.00016807079738026393,-0.00021687448920276387,0.0004019230218809724,0.0004782799331348405,-0.0008570818934498937,-0.00033744349715214073,0.00043449232824366513,0.0011143446247143215,3.2569306362692735e-05
1785119633434327881,1.710113,4.769293073647358e-05,0.00017308358753002364,-0.0001921441931473183,0.00042351186077389883,-2.7239153246132196e-05,-9.989876904154606e-05,-0.0002536984342756662,8.214784038398588e-05,0.0002896948546492166,-0.00034136402038991294
1785119633467668213,1.917659,8.352771587409503e-05,0.00021922645984025918,-0.00021412109214626813,0.0006674059440484686,-0.000553372646549225,-2.6453089166825727e-05,0.0011516987397083027,0.00024330564557951728,0.0015269133326887053,-0.0004241002984689513
1785119633501008545,1.702251,9.355970862074522e-05,0.00019736708760167675,-9.422578453451485e-06,0.00045813212168661964,-0.00011546004987935559,-0.0014027253669216633,0.00010326386906672661,0.00047402555248264176,0.0016176165670271447,1.5893430796022124e-05
1785119633534348877,1.539166,8.558907228117864e-05,0.00019071844238273346,9.433534579021782e-06,0.0006096275530013688,4.570456073822115e-06,-0.000529076267508876,-0.0005832611775087498,0.0002995402162432014,0.0009359249234297095,-0.0003100873367581675
